2016-08-09 11:43:54.6379 INFO Message a83f01e7-de5a-4bac-9dbd-4a458a9cf75b received (LAS.Core.Messages.PositionMessage)
2016-08-09 11:43:54.6379 INFO Waiting for a message...
2016-08-09 11:43:59.6483 INFO Message 233eabc7-cfc4-4710-a0ec-6dd1f7ab18c8 received (LAS.Core.Messages.PositionMessage)
2016-08-09 11:43:59.6483 INFO Waiting for a message...
2016-08-09 11:44:04.6530 INFO Message e3704b67-4bc2-486c-bc32-b175268b4bf7 received (LAS.Core.Messages.PositionMessage)
2016-08-09 11:44:04.6530 INFO Waiting for a message...
2016-08-09 11:44:09.6590 INFO Message 766402ff-da3a-4ed6-a59a-c7da66db428a received (LAS.Core.Messages.PositionMessage)
2016-08-09 11:44:09.6590 INFO Waiting for a message...
2016-08-09 11:44:14.6648 INFO Message 595dd938-ce36-48d0-83ac-70a9ff65b154 received (LAS.Core.Messages.PositionMessage)
2016-08-09 11:44:14.6657 INFO Waiting for a message...
2016-08-09 11:44:19.6743 INFO Message 43caf0f4-884a-4f11-add7-e06c99afd3e1 received (LAS.Core.Messages.PositionMessage)
2016-08-09 11:44:19.6743 INFO Waiting for a message...
2016-08-09 11:44:24.6806 INFO Message 20faa974-ce70-45e6-aec9-4d10ecb48efb received (LAS.Core.Messages.PositionMessage)
2016-08-09 11:44:24.6810 INFO Waiting for a message...
2016-08-09 11:44:29.6883 INFO Message 74a14f6a-6dbf-46c4-b8d8-43b4600f4996 received (LAS.Core.Messages.PositionMessage)
2016-08-09 11:44:29.6883 INFO Waiting for a message...
2016-08-09 11:44:34.6912 INFO Message 13e041c6-6642-46e5-a0da-d45d2a869c58 received (LAS.Core.Messages.PositionMessage)
2016-08-09 11:44:34.6912 INFO Waiting for a message...
2016-08-09 11:44:39.6965 INFO Message 16bdec08-2b08-4833-8e6a-69db1c362c2a received (LAS.Core.Messages.PositionMessage)
2016-08-09 11:44:39.6994 INFO Waiting for a message...
2016-08-09 11:44:44.7051 INFO Message 936f5830-533a-4fdb-a4cd-8dfb8f86cc15 received (LAS.Core.Messages.PositionMessage)
2016-08-09 11:44:44.7066 INFO Waiting for a message...
2016-08-09 11:44:49.7211 INFO Message 6770136c-00c0-410a-aabb-e2dbfe50f0fb received (LAS.Core.Messages.PositionMessage)
2016-08-09 11:44:49.7211 INFO Waiting for a message...
2016-08-09 11:55:52.6856 INFO Waiting for a message...
2016-08-09 12:00:15.1600 INFO Message d0c2a1f7-8ed0-4ecf-b66b-8258302be771 received (LAS.Core.Messages.RegisterAmbulanceMessage)
2016-08-09 12:00:15.1877 INFO Waiting for a message...
2016-08-09 12:00:15.1927 INFO Message 62361ea5-3073-4903-882c-b45762c9efbe received (LAS.Core.Messages.RegisterAmbulanceMessage)
2016-08-09 12:00:15.1927 INFO Waiting for a message...
2016-08-09 12:00:15.2133 INFO Message 13444a8d-48f0-4de1-a553-2c29ba5c7b06 received (LAS.Core.Messages.AmbulanceStatusMessage)
2016-08-09 12:00:15.2175 INFO Waiting for a message...
2016-08-09 12:00:15.2204 INFO Message 332d2b3c-84b4-4210-8ca7-6fcae8e306cb received (LAS.Core.Messages.AmbulanceStatusMessage)
2016-08-09 12:00:15.2216 INFO Waiting for a message...
2016-08-09 12:00:20.1951 INFO Message 2635c361-1ddc-4871-894e-53f024430918 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:00:20.1955 INFO Waiting for a message...
2016-08-09 12:00:20.1977 INFO Message 3f37cbd4-ab77-4452-9ae8-ee8886a3334d received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:00:20.1977 INFO Waiting for a message...
2016-08-09 12:00:25.2169 INFO Message d49f932e-bfb9-4b63-b0d1-e2449853dfa1 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:00:25.2169 INFO Waiting for a message...
2016-08-09 12:00:25.2179 INFO Message 3013946b-b3b0-4b3d-8b0b-57f4f598f5ef received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:00:25.2179 INFO Waiting for a message...
2016-08-09 12:00:30.2211 INFO Message 399682df-c880-438e-890c-37859b9b44d3 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:00:30.2214 INFO Waiting for a message...
2016-08-09 12:00:30.2214 INFO Message 8964ef39-ed96-4a25-b1c4-05780e5cc5a5 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:00:30.2214 INFO Waiting for a message...
2016-08-09 12:00:35.2286 INFO Message 70fe1997-3317-4818-83d2-439218272a37 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:00:35.2286 INFO Waiting for a message...
2016-08-09 12:00:35.2296 INFO Message 32826001-57c2-46bb-ab76-317596f8ca4c received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:00:35.2296 INFO Waiting for a message...
2016-08-09 12:00:40.2322 INFO Message efad9d93-e112-4c93-8f04-4ae5819ae0b0 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:00:40.2327 INFO Waiting for a message...
2016-08-09 12:00:40.2327 INFO Message 31141232-c4cb-4b00-b3bc-e2976ec27ffb received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:00:40.2335 INFO Waiting for a message...
2016-08-09 12:00:45.2420 INFO Message ba50e94e-3edc-4ef5-9311-0ead7b4724f9 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:00:45.2431 INFO Waiting for a message...
2016-08-09 12:00:45.2435 INFO Message 57d55690-a0de-4d61-81b7-24d0105d90b4 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:00:45.2435 INFO Waiting for a message...
2016-08-09 12:00:50.2495 INFO Message a4686108-47fc-4b47-b29d-81380c7a7a38 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:00:50.2495 INFO Waiting for a message...
2016-08-09 12:00:50.2506 INFO Message 98698da9-c096-40ab-aced-4e08aacb92dc received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:00:50.2506 INFO Waiting for a message...
2016-08-09 12:00:55.2599 INFO Message 9853521d-c91b-4aa4-9a14-08cffcfe90bb received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:00:55.2599 INFO Waiting for a message...
2016-08-09 12:00:55.2608 INFO Message c5b08afe-2222-4d82-ad5a-c435e6f1bc9b received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:00:55.2608 INFO Waiting for a message...
2016-08-09 12:01:00.2668 INFO Message 17b5ea21-1971-4965-9984-035a8b92bf2b received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:01:00.2668 INFO Waiting for a message...
2016-08-09 12:01:00.2678 INFO Message c5b59149-39ed-4116-ac6e-04c44e82265e received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:01:00.2678 INFO Waiting for a message...
2016-08-09 12:02:34.8484 INFO Waiting for a message...
2016-08-09 12:02:39.6144 INFO Message 5b56fbb2-932f-4c87-99f5-d486f18a7a3c received (LAS.Core.Messages.RegisterAmbulanceMessage)
2016-08-09 12:02:39.6357 INFO Waiting for a message...
2016-08-09 12:02:39.6394 INFO Message 77952827-9343-4c11-8c1b-b499fd94f8a8 received (LAS.Core.Messages.RegisterAmbulanceMessage)
2016-08-09 12:02:39.6398 INFO Waiting for a message...
2016-08-09 12:02:39.6445 INFO Message 10b9e598-8563-4eac-a72a-fd28a2428b99 received (LAS.Core.Messages.AmbulanceStatusMessage)
2016-08-09 12:02:39.6450 INFO Waiting for a message...
2016-08-09 12:02:39.6470 INFO Message 94fecf14-5fab-4e7b-a946-52b068eab4ee received (LAS.Core.Messages.AmbulanceStatusMessage)
2016-08-09 12:02:39.6470 INFO Waiting for a message...
2016-08-09 12:02:44.6422 INFO Message 8a8d5c2b-5962-4508-8321-be462411f20b received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:02:44.6431 INFO Waiting for a message...
2016-08-09 12:02:44.6455 INFO Message 9d13a343-0cf4-48ed-ae77-708fa6190603 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:02:44.6459 INFO Waiting for a message...
2016-08-09 12:02:49.6481 INFO Message db0f9062-b2e0-46d5-b79e-6c3d1e6f7ab1 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:02:49.6481 INFO Waiting for a message...
2016-08-09 12:02:49.6500 INFO Message c9f195f0-d728-4652-b37a-3f42d9cba88e received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:02:49.6500 INFO Waiting for a message...
2016-08-09 12:02:54.6545 INFO Message 55baf184-ee18-4aaa-84be-0f4fe0c11e3b received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:02:54.6550 INFO Waiting for a message...
2016-08-09 12:02:54.6550 INFO Message 474e53a2-cd83-4c7c-9698-b43b3ef8e576 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:02:54.6559 INFO Waiting for a message...
2016-08-09 12:02:58.4494 INFO Message 89ca86e0-a50d-4c22-8a8e-592fc3f446f5 received (LAS.Core.Messages.IncidentForm)
2016-08-09 12:02:58.4498 INFO Waiting for a message...
2016-08-09 12:02:59.6633 INFO Message 1212392d-17d5-4158-99ba-eee2bd681708 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:02:59.6639 INFO Waiting for a message...
2016-08-09 12:02:59.6639 INFO Message cd89c7a5-f315-46b7-a3a3-ca999f3c88c1 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:02:59.6649 INFO Waiting for a message...
2016-08-09 12:03:04.6686 INFO Message 605cda9c-9b27-4fb3-8976-9c214305eb0b received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:03:04.6686 INFO Waiting for a message...
2016-08-09 12:03:04.6686 INFO Message ccf64792-89f1-4faa-9900-5d821f8e988a received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:03:04.6699 INFO Waiting for a message...
2016-08-09 12:03:09.6789 INFO Message 996c3345-d18a-45bb-a5b5-02633d0e0518 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:03:09.6789 INFO Waiting for a message...
2016-08-09 12:03:09.6798 INFO Message d84a68f6-81a6-421a-b522-ed2ff0547fa0 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:03:09.6798 INFO Waiting for a message...
2016-08-09 12:26:11.6595 INFO Waiting for a message...
2016-08-09 12:26:48.9835 INFO Message 113f8b83-bd64-4b65-82b9-ae054501be7c received (LAS.Core.Messages.RegisterAmbulanceMessage)
2016-08-09 12:26:49.0058 INFO Waiting for a message...
2016-08-09 12:26:49.0083 INFO Message c725946a-bfd3-459a-8c87-55ecf440b80a received (LAS.Core.Messages.RegisterAmbulanceMessage)
2016-08-09 12:26:49.0087 INFO Waiting for a message...
2016-08-09 12:26:49.0116 INFO Message f44d3ae2-debf-4078-a979-09f2e8db3b18 received (LAS.Core.Messages.AmbulanceStatusMessage)
2016-08-09 12:26:49.0116 INFO Waiting for a message...
2016-08-09 12:26:49.0136 INFO Message 42c4e50c-ad98-43a3-8455-36d8781be610 received (LAS.Core.Messages.AmbulanceStatusMessage)
2016-08-09 12:26:49.0136 INFO Waiting for a message...
2016-08-09 12:26:53.6307 INFO Message 1a1a37a0-1f3c-4987-9ccd-6f68122d77bb received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:26:53.6307 INFO Waiting for a message...
2016-08-09 12:26:54.0085 INFO Message 8f67d91f-e557-43ad-9714-e9b9203442c1 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:26:54.0085 INFO Waiting for a message...
2016-08-09 12:26:57.0791 INFO Message 595d1728-ca5a-4050-bfee-957a3ce359c7 received (LAS.Core.Messages.IncidentForm)
2016-08-09 12:26:57.0796 INFO Waiting for a message...
2016-08-09 12:26:58.6367 INFO Message 470e9b4f-b730-4e98-8f5f-bc724803698a received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:26:58.6367 INFO Waiting for a message...
2016-08-09 12:26:59.0151 INFO Message 2d23f6b2-5a32-4377-9530-112d53cbb3d1 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:26:59.0155 INFO Waiting for a message...
2016-08-09 12:27:03.6390 INFO Message e0e32b65-603f-43b5-b9ed-da4d98614a17 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:27:03.6390 INFO Waiting for a message...
2016-08-09 12:27:04.0217 INFO Message b85d338d-451f-4a52-9eb0-6eb543f18a59 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:27:04.0245 INFO Waiting for a message...
2016-08-09 12:27:08.6453 INFO Message e552e399-d89e-4b17-8048-6a1d17def863 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:27:08.6457 INFO Waiting for a message...
2016-08-09 12:27:09.0305 INFO Message 2ebc55d4-d771-4479-ae34-dd9f7ef88c4e received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:27:09.0305 INFO Waiting for a message...
2016-08-09 12:27:13.6475 INFO Message 9f2f5ad4-bc18-4847-b89d-6e6d8f6ae3c2 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:27:13.6475 INFO Waiting for a message...
2016-08-09 12:27:14.0362 INFO Message 79179a07-dae9-4107-85ca-c357e2ccf40a received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:27:14.0366 INFO Waiting for a message...
2016-08-09 12:27:18.6505 INFO Message 5b8962e3-9a06-4f72-8abe-7e02f17f4465 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:27:18.6505 INFO Waiting for a message...
2016-08-09 12:27:19.0431 INFO Message cd7a6715-1192-4592-acc5-c5addffe2bec received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:27:19.0435 INFO Waiting for a message...
2016-08-09 12:27:23.6569 INFO Message 2076d403-5fdd-478f-bc2f-38e0b035e284 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:27:23.6569 INFO Waiting for a message...
2016-08-09 12:27:24.0495 INFO Message 8262d158-8978-4598-bbbd-02914a931981 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:27:24.0495 INFO Waiting for a message...
2016-08-09 12:44:55.3349 INFO Waiting for a message...
2016-08-09 12:46:05.4405 INFO Message 500e94c8-b837-4fb8-aa64-071b989c6d99 received (LAS.Core.Messages.RegisterAmbulanceMessage)
2016-08-09 12:46:05.4597 INFO Waiting for a message...
2016-08-09 12:46:05.4624 INFO Message e209099a-133f-4c20-86bd-c3b8300f3229 received (LAS.Core.Messages.RegisterAmbulanceMessage)
2016-08-09 12:46:05.4624 INFO Waiting for a message...
2016-08-09 12:46:05.4654 INFO Message f6ba645d-c9b6-4681-a389-b58111a8f50d received (LAS.Core.Messages.AmbulanceStatusMessage)
2016-08-09 12:46:05.4654 INFO Waiting for a message...
2016-08-09 12:46:05.4672 INFO Message d65fe340-6eff-40c4-b256-0caebe43aa41 received (LAS.Core.Messages.AmbulanceStatusMessage)
2016-08-09 12:46:05.4675 INFO Waiting for a message...
2016-08-09 12:46:10.1076 INFO Message bca06aa8-5bd2-4df8-8318-19171d464a0e received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:46:10.1076 INFO Waiting for a message...
2016-08-09 12:46:10.4632 INFO Message 1784aa1b-60c5-4b0d-bcad-bd8a7f014340 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:46:10.4637 INFO Waiting for a message...
2016-08-09 12:46:15.1142 INFO Message ff8cf87f-60a5-491d-8e73-3527fbdeacbc received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:46:15.1153 INFO Waiting for a message...
2016-08-09 12:46:15.4701 INFO Message 392c6604-d959-43f7-9c24-2f0fccab159f received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:46:15.4705 INFO Waiting for a message...
2016-08-09 12:46:17.0618 INFO Message 904b4b9e-6813-490f-8974-eb45205f9b78 received (LAS.Core.Messages.IncidentForm)
2016-08-09 12:46:17.0623 INFO Waiting for a message...
2016-08-09 12:46:20.1192 INFO Message e8f81c60-3f2b-44cd-bb22-a816214d0dfb received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:46:20.1197 INFO Waiting for a message...
2016-08-09 12:46:20.4722 INFO Message 1c31584d-5fbe-40c7-960e-2cfdfc6025a6 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:46:20.4746 INFO Waiting for a message...
2016-08-09 12:46:25.1215 INFO Message cbe908e0-e8d1-41e2-ad39-5e2a57f9078e received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:46:25.1215 INFO Waiting for a message...
2016-08-09 12:46:25.4813 INFO Message 7ee2c39f-7e22-4818-a499-2c549ecdf59d received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:46:25.4813 INFO Waiting for a message...
2016-08-09 12:46:30.1247 INFO Message 06e383c2-8f11-4d0e-866c-87ce479f8f0c received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:46:30.1247 INFO Waiting for a message...
2016-08-09 12:46:30.4847 INFO Message cb7ffa65-cb7f-41e1-b2c6-18a3187ad368 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:46:30.4847 INFO Waiting for a message...
2016-08-09 12:46:35.1312 INFO Message d4ff456e-5c08-4457-846c-c642c1fff987 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:46:35.1317 INFO Waiting for a message...
2016-08-09 12:46:35.5158 INFO Message eb041cec-fa70-4575-8dcc-6e3189c21132 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:46:35.5163 INFO Waiting for a message...
2016-08-09 12:46:40.1337 INFO Message 0c5780da-7a8a-4159-8d57-142c73f8c661 received (LAS.Core.Messages.PositionMessage)
2016-08-09 12:46:40.1337 INFO Waiting for a message...
2016-08-09 12:46:40.5202 INFO Message 0e6d9176-2f2b-4364-b96c-1f870263c1f2 received (LAS.Core.Messages.PositionMessage)
